ServerName,FQDN,Status,Name,StartName,StartMode,
CFSBCKITICTX15,,Online,NA,NA,NA,
CFSBCKITIDC01,CFSBCKITIDC01.adcfs.capita.co.uk,Online,RadeSvc,.\Ctx_StreamingSvc,Auto,"sc \\CFSBCKITIDC01.adcfs.capita.co.uk start ""RadeSvc"""
CFSBCKITIDC02,CFSBCKITIDC02.adcfs.capita.co.uk,Online,RadeSvc,.\Ctx_StreamingSvc,Auto,"sc \\CFSBCKITIDC02.adcfs.capita.co.uk start ""RadeSvc"""
CFSBCKITIEDG01,,Online,NA,NA,NA,
CFSBCKITIKMS01,CFSBCKITIKMS01.adcfs.capita.co.uk,Online,RadeSvc,.\Ctx_StreamingSvc,Auto,"sc \\CFSBCKITIKMS01.adcfs.capita.co.uk start ""RadeSvc"""
CFSBCKITIPVS01,,Online,NA,NA,NA,
CFSBCKITIPVS02,,Online,NA,NA,NA,
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,MsDtsServer100,ADCFS\svcSQL,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""MsDtsServer100"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,MSSQL$SYSREP,ADCFS\svcSQL,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""MSSQL$SYSREP"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,MSSQLServerOLAPService,ADCFS\svcSQL,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""MSSQLServerOLAPService"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,ReportServer,ADCFS\svcSQL,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""ReportServer"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,ReportServer$SYSREP,ADCFS\svcSQL,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""ReportServer$SYSREP"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,SQLAgent$SYSREP,ADCFS\svcSQL,Manual,
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,Veeam Backup and Replication Service,ADCFS\mhodgetts,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""Veeam Backup and Replication Service"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,Veeam Backup Catalog Data Service,ADCFS\mhodgetts,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""Veeam Backup Catalog Data Service"""
CFSBCKITISQL01,CFSBCKITISQL01.adcfs.capita.co.uk,Online,VeeamNfsSvc,ADCFS\mhodgetts,Auto,"sc \\CFSBCKITISQL01.adcfs.capita.co.uk start ""VeeamNfsSvc"""
CFSBCKITIWEB01,CFSBCKITIWEB01.adcfs.capita.co.uk,Online,pgsql-8.2,.\PowerRecon,Auto,"sc \\CFSBCKITIWEB01.adcfs.capita.co.uk start ""pgsql-8.2"""
CFSBCKITIXDT01,,Online,NA,NA,NA,
CFSBCKITIXDT02,,Online,NA,NA,NA,
CFSBCKLDCORE01,CFSBCKLDCORE01.adcfs.capita.co.uk,Online,pgsql-8.2,.\PowerRecon,Auto,"sc \\CFSBCKLDCORE01.adcfs.capita.co.uk start ""pgsql-8.2"""
CFSBCKLNDSQL01,CFSBCKLNDSQL01.adcfs.capita.co.uk,Online,MSSQL$EPO,ADCFS\svcSQL,Auto,"sc \\CFSBCKLNDSQL01.adcfs.capita.co.uk start ""MSSQL$EPO"""
CFSBCKLNDSQL01,CFSBCKLNDSQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSBCKLNDSQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSBCKLNDSQL01,CFSBCKLNDSQL01.adcfs.capita.co.uk,Online,SQLAgent$EPO,ADCFS\svcSQL,Auto,"sc \\CFSBCKLNDSQL01.adcfs.capita.co.uk start ""SQLAgent$EPO"""
CFSBCKLNDSQL01,CFSBCKLNDSQL01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Auto,"sc \\CFSBCKLNDSQL01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSBCKLPDCTX01,CFSBCKLPDCTX01.adcfs.capita.co.uk,Online,Citrix SMA Service,.\Ctx_SmaUser,Auto,"sc \\CFSBCKLPDCTX01.adcfs.capita.co.uk start ""Citrix SMA Service"""
CFSBCKLPDCTX01,CFSBCKLPDCTX01.adcfs.capita.co.uk,Online,cpsvc,.\Ctx_SmaUser,Auto,"sc \\CFSBCKLPDCTX01.adcfs.capita.co.uk start ""cpsvc"""
CFSBCKLPDCTX02,CFSBCKLPDCTX02.adcfs.capita.co.uk,Online,Citrix SMA Service,.\Ctx_SmaUser,Auto,"sc \\CFSBCKLPDCTX02.adcfs.capita.co.uk start ""Citrix SMA Service"""
CFSBCKLPDCTX02,CFSBCKLPDCTX02.adcfs.capita.co.uk,Online,cpsvc,.\Ctx_SmaUser,Auto,"sc \\CFSBCKLPDCTX02.adcfs.capita.co.uk start ""cpsvc"""
CFSBCKPPXAPP01,,Request Timed Out,NA,NA,NA,
CFSBCKPTLSVC01,CFSBCKPTLSVC01.adcfs.capita.co.uk,Online,Corporate Portal Reporting Data Processing,ADCFS\svcCorpPortDash,Auto,"sc \\CFSBCKPTLSVC01.adcfs.capita.co.uk start ""Corporate Portal Reporting Data Processing"""
CFSBCKPTLSVC02,CFSBCKPTLSVC02.adcfs.capita.co.uk,Online,Corporate Portal Reporting Data Processing,ADCFS\svcCorpPortDash,Auto,"sc \\CFSBCKPTLSVC02.adcfs.capita.co.uk start ""Corporate Portal Reporting Data Processing"""
CFSBCKRBXAPP01,CFSBCKRBXAPP01.adcfs.capita.co.uk,Online,Corporate Portal Reporting Data Processing,ADCFS\svcCorpPortDash,Auto,"sc \\CFSBCKRBXAPP01.adcfs.capita.co.uk start ""Corporate Portal Reporting Data Processing"""
CFSBCKRBXAPP02,CFSBCKRBXAPP02.adcfs.capita.co.uk,Online,Corporate Portal Reporting Data Processing,ADCFS\svcCorpPortDash,Auto,"sc \\CFSBCKRBXAPP02.adcfs.capita.co.uk start ""Corporate Portal Reporting Data Processing"""
CFSBCKREGBLD01,CFSBCKREGBLD01.adcfs.capita.co.uk,Online,TFSBuildServiceHost.2012,ADCFS\SRVCIBS_TFSBUILDREG,Auto,"sc \\CFSBCKREGBLD01.adcfs.capita.co.uk start ""TFSBuildServiceHost.2012"""
CFSBCKRPTSQL01,CFSBCKRPTSQL01.adcfs.capita.co.uk,Online,msftesql$CPR,ADCFS\svcSQL,Auto,"sc \\CFSBCKRPTSQL01.adcfs.capita.co.uk start ""msftesql$CPR"""
CFSBCKRPTSQL01,CFSBCKRPTSQL01.adcfs.capita.co.uk,Online,MSOLAP$CPR,ADCFS\svcSQL,Auto,"sc \\CFSBCKRPTSQL01.adcfs.capita.co.uk start ""MSOLAP$CPR"""
CFSBCKRPTSQL01,CFSBCKRPTSQL01.adcfs.capita.co.uk,Online,MSSQL$CPR,ADCFS\svcSQL,Auto,"sc \\CFSBCKRPTSQL01.adcfs.capita.co.uk start ""MSSQL$CPR"""
CFSBCKRPTSQL01,CFSBCKRPTSQL01.adcfs.capita.co.uk,Online,ReportServer$CPR,ADCFS\svcSQL,Auto,"sc \\CFSBCKRPTSQL01.adcfs.capita.co.uk start ""ReportServer$CPR"""
CFSBCKRPTSQL01,CFSBCKRPTSQL01.adcfs.capita.co.uk,Online,SQLAgent$CPR,ADCFS\svcSQL,Auto,"sc \\CFSBCKRPTSQL01.adcfs.capita.co.uk start ""SQLAgent$CPR"""
CFSBCKRPTSQL01,CFSBCKRPTSQL01.adcfs.capita.co.uk,Online,SQLBrowser,ADCFS\svcSQL,Auto,"sc \\CFSBCKRPTSQL01.adcfs.capita.co.uk start ""SQLBrowser"""
CFSBCKSCTAPP01,CFSBCKSCTAPP01.adcfs.capita.co.uk,Online,sxs,adcfs\svcSanctuary,Auto,"sc \\CFSBCKSCTAPP01.adcfs.capita.co.uk start ""sxs"""
CFSBCKSCTAPP02,CFSBCKSCTAPP02.adcfs.capita.co.uk,Online,sxs,ADCFS\srv_lumension,Auto,"sc \\CFSBCKSCTAPP02.adcfs.capita.co.uk start ""sxs"""
CFSBCKSEPAPP01,CFSBCKSEPAPP01.adcfs.capita.co.uk,Online,SEPA-PROD,SvcSepaProd@adcfs.capita.co.uk,Auto,"sc \\CFSBCKSEPAPP01.adcfs.capita.co.uk start ""SEPA-PROD"""
CFSBCKSOLAPP01,CFSBCKSOLAPP01.adcfs.capita.co.uk,Online,SOAP Feed Monitor,RLewis@adcfs.capita.co.uk,Auto,"sc \\CFSBCKSOLAPP01.adcfs.capita.co.uk start ""SOAP Feed Monitor"""
CFSBCKSOLSQL01,CFSBCKSOLSQL01.adcfs.capita.co.uk,Online,SQLBrowser,NT AUTHORITY\LOCAL SERVICE,Auto,"sc \\CFSBCKSOLSQL01.adcfs.capita.co.uk start ""SQLBrowser"""
CFSBCKSPOAPP01,,Request Timed Out,NA,NA,NA,
CFSBCKSPSAPP01,CFSBCKSPSAPP01.adcfs.capita.co.uk,Online,SPSearch,adcfs\srvpowershell,Manual,
CFSBCKSPSAPP01,CFSBCKSPSAPP01.adcfs.capita.co.uk,Online,SPTimerV3,adcfs\srvpowershell,Auto,"sc \\CFSBCKSPSAPP01.adcfs.capita.co.uk start ""SPTimerV3"""
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,ClusSvc,adcfs.capita.co.uk\srvbecksqlcluster,Auto,"sc \\CFSBCKSQLCLU02.adcfs.capita.co.uk start ""ClusSvc"""
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,msftesql$I1,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,msftesql$I2,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,msftesql$I3,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,msftesql$I4,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,msftesql$I5,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,MSSQL$I1,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,MSSQL$I2,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,MSSQL$I3,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,MSSQL$I4,ADCFS\svcSQL,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,MSSQL$I5,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,SQLAgent$I1,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,SQLAgent$I2,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,SQLAgent$I3,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,SQLAgent$I4,ADCFS\svcSQL,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,SQLAgent$I5,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU02,CFSBCKSQLCLU02.adcfs.capita.co.uk,Online,SQLBrowser,ADCFS\SRVBeckSQLCluster,Auto,"sc \\CFSBCKSQLCLU02.adcfs.capita.co.uk start ""SQLBrowser"""
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,ClusSvc,adcfs.capita.co.uk\srvbecksqlcluster,Auto,"sc \\CFSBCKSQLCLU03.adcfs.capita.co.uk start ""ClusSvc"""
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,msftesql$I1,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,msftesql$I2,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,msftesql$I3,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,msftesql$I4,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,msftesql$I5,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,MSSQL$I1,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,MSSQL$I2,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,MSSQL$I3,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,MSSQL$I4,ADCFS\svcSQL,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,MSSQL$I5,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,SQLAgent$I1,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,SQLAgent$I2,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,SQLAgent$I3,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,SQLAgent$I4,ADCFS\svcSQL,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,SQLAgent$I5,ADCFS\SRVBeckSQLCluster,Manual,
CFSBCKSQLCLU03,CFSBCKSQLCLU03.adcfs.capita.co.uk,Online,SQLBrowser,ADCFS\SRVBeckSQLCluster,Auto,"sc \\CFSBCKSQLCLU03.adcfs.capita.co.uk start ""SQLBrowser"""
CFSBCKSQLWIT01,CFSBCKSQLWIT01.adcfs.capita.co.uk,Online,MSSQL$ANALYSIS,ADCFS\svcSQL,Auto,"sc \\CFSBCKSQLWIT01.adcfs.capita.co.uk start ""MSSQL$ANALYSIS"""
CFSBCKSQLWIT01,CFSBCKSQLWIT01.adcfs.capita.co.uk,Online,MSSQLFDLauncher,NT Service\MSSQLFDLauncher,Manual,
CFSBCKSQLWIT01,CFSBCKSQLWIT01.adcfs.capita.co.uk,Online,MSSQLFDLauncher$ANALYSIS,NT Service\MSSQLFDLauncher$ANALYSIS,Manual,
CFSBCKSQLWIT01,CFSBCKSQLWIT01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSBCKSQLWIT01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSBCKSQLWIT01,CFSBCKSQLWIT01.adcfs.capita.co.uk,Online,SQLAgent$ANALYSIS,ADCFS\svcSQL,Auto,"sc \\CFSBCKSQLWIT01.adcfs.capita.co.uk start ""SQLAgent$ANALYSIS"""
CFSBCKSQLWIT01,CFSBCKSQLWIT01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Auto,"sc \\CFSBCKSQLWIT01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSBCKSTRAPP01,CFSBCKSTRAPP01.adcfs.capita.co.uk,Online,SPSearch,adcfs\srvpowershell,Manual,
CFSBCKSTRAPP01,CFSBCKSTRAPP01.adcfs.capita.co.uk,Online,SPTimerV3,adcfs\srvpowershell,Auto,"sc \\CFSBCKSTRAPP01.adcfs.capita.co.uk start ""SPTimerV3"""
CFSBCKTFSAPP01,CFSBCKTFSAPP01.adcfs.capita.co.uk,Online,coveran,ADCFS\SVC_TFSSERVICE,Auto,"sc \\CFSBCKTFSAPP01.adcfs.capita.co.uk start ""coveran"""
CFSBCKTFSAPP01,CFSBCKTFSAPP01.adcfs.capita.co.uk,Online,ReportServer,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKTFSAPP01.adcfs.capita.co.uk start ""ReportServer"""
CFSBCKTFSAPP01,CFSBCKTFSAPP01.adcfs.capita.co.uk,Online,SPTimerV3,ADCFS\SVC_TFSSERVICE,Auto,"sc \\CFSBCKTFSAPP01.adcfs.capita.co.uk start ""SPTimerV3"""
CFSBCKTFSAPP01,CFSBCKTFSAPP01.adcfs.capita.co.uk,Online,TFSServerScheduler,ADCFS\SVC_TFSSERVICE,Auto,"sc \\CFSBCKTFSAPP01.adcfs.capita.co.uk start ""TFSServerScheduler"""
CFSBCKTFSAPP01,CFSBCKTFSAPP01.adcfs.capita.co.uk,Online,VSTFBUILD,ADCFS\SRV_CFSBCKtfsbld,Auto,"sc \\CFSBCKTFSAPP01.adcfs.capita.co.uk start ""VSTFBUILD"""
CFSBCKTFSAPP02,CFSBCKTFSAPP02.adcfs.capita.co.uk,Online,SPTimerV4,ADCFS\SRVCIBS_TFSSERVICE,Auto,"sc \\CFSBCKTFSAPP02.adcfs.capita.co.uk start ""SPTimerV4"""
CFSBCKTFSAPP02,CFSBCKTFSAPP02.adcfs.capita.co.uk,Online,SPUserCodeV4,ADCFS\SRVCIBS_TFSSERVICE,Disabled,
CFSBCKTFSAPP02,CFSBCKTFSAPP02.adcfs.capita.co.uk,Online,TFSJobAgent,ADCFS\SRVCIBS_TFSSERVICE,Auto,"sc \\CFSBCKTFSAPP02.adcfs.capita.co.uk start ""TFSJobAgent"""
CFSBCKTFSSQL02,CFSBCKTFSSQL02.adcfs.capita.co.uk,Online,MSSQLFDLauncher,NT Service\MSSQLFDLauncher,Manual,
CFSBCKTFSSQL02,CFSBCKTFSSQL02.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSBCKTFSSQL02.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSBCKTFSSQL02,CFSBCKTFSSQL02.adcfs.capita.co.uk,Online,MSSQLServerOLAPService,NT Service\MSSQLServerOLAPService,Auto,"sc \\CFSBCKTFSSQL02.adcfs.capita.co.uk start ""MSSQLServerOLAPService"""
CFSBCKTFSSQL02,CFSBCKTFSSQL02.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQLAgent,Auto,"sc \\CFSBCKTFSSQL02.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSBCKVCENTER01,CFSBCKVCENTER01.adcfs.capita.co.uk,Online,ssotomcat,ADCFS\svc_ldap_vcr,Auto,"sc \\CFSBCKVCENTER01.adcfs.capita.co.uk start ""ssotomcat"""
CFSBCKVCENTER01,CFSBCKVCENTER01.adcfs.capita.co.uk,Online,sspisvc,ADCFS\svc_ldap_vcr,Auto,"sc \\CFSBCKVCENTER01.adcfs.capita.co.uk start ""sspisvc"""
CFSBCKVCENTER01,CFSBCKVCENTER01.adcfs.capita.co.uk,Online,vctomcat,ADCFS\svc_ldap_vcr,Auto,"sc \\CFSBCKVCENTER01.adcfs.capita.co.uk start ""vctomcat"""
CFSBCKVCENTER01,CFSBCKVCENTER01.adcfs.capita.co.uk,Online,vimPBSM,ADCFS\svc_ldap_vcr,Auto,"sc \\CFSBCKVCENTER01.adcfs.capita.co.uk start ""vimPBSM"""
CFSBCKVCENTER01,CFSBCKVCENTER01.adcfs.capita.co.uk,Online,vmware-dr,adcfs\SVC_ITI_SRM,Auto,"sc \\CFSBCKVCENTER01.adcfs.capita.co.uk start ""vmware-dr"""
CFSBCKVCENTER01,CFSBCKVCENTER01.adcfs.capita.co.uk,Online,vpxd,ADCFS\svc_ldap_vcr,Auto,"sc \\CFSBCKVCENTER01.adcfs.capita.co.uk start ""vpxd"""
CFSBCKVSVAPP01,CFSBCKVSVAPP01.adcfs.capita.co.uk,Online,VVEngine,SVC_VICEVERSA@adcfs.capita.co.uk,Auto,"sc \\CFSBCKVSVAPP01.adcfs.capita.co.uk start ""VVEngine"""
CFSBCKVSVAPP02,CFSBCKVSVAPP02.adcfs.capita.co.uk,Online,VVEngine,SVC_VICEVERSA@adcfs.capita.co.uk,Auto,"sc \\CFSBCKVSVAPP02.adcfs.capita.co.uk start ""VVEngine"""
CFSBCKWBSSQL01,CFSBCKWBSSQL01.adcfs.capita.co.uk,Online,msftesql,ADCFS\svcSQL,Auto,"sc \\CFSBCKWBSSQL01.adcfs.capita.co.uk start ""msftesql"""
CFSBCKWBSSQL01,CFSBCKWBSSQL01.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSBCKWBSSQL01.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSBCKWBSSQL01,CFSBCKWBSSQL01.adcfs.capita.co.uk,Online,MSSQLServerOLAPService,ADCFS\svcSQL,Auto,"sc \\CFSBCKWBSSQL01.adcfs.capita.co.uk start ""MSSQLServerOLAPService"""
CFSBCKWBSSQL01,CFSBCKWBSSQL01.adcfs.capita.co.uk,Online,SQLBrowser,ADCFS\svcSQL,Auto,"sc \\CFSBCKWBSSQL01.adcfs.capita.co.uk start ""SQLBrowser"""
CFSBCKWBSSQL01,CFSBCKWBSSQL01.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Auto,"sc \\CFSBCKWBSSQL01.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSBCKXCPAPP01,CFSBCKXCPAPP01.adcfs.capita.co.uk,Online,Xceptor Message Hub,SVCXCEPTOR@adcfs.capita.co.uk,Auto,"sc \\CFSBCKXCPAPP01.adcfs.capita.co.uk start ""Xceptor Message Hub"""
CFSBCKXCPAPP03,CFSBCKXCPAPP03.adcfs.capita.co.uk,Online,Xceptor Message Hub,svc_prod_xceptor@adcfs.capita.co.uk,Auto,"sc \\CFSBCKXCPAPP03.adcfs.capita.co.uk start ""Xceptor Message Hub"""
CFSBCKXCPSQL03,CFSBCKXCPSQL03.adcfs.capita.co.uk,Online,MSSQLSERVER,ADCFS\svcSQL,Auto,"sc \\CFSBCKXCPSQL03.adcfs.capita.co.uk start ""MSSQLSERVER"""
CFSBCKXCPSQL03,CFSBCKXCPSQL03.adcfs.capita.co.uk,Online,SQLSERVERAGENT,ADCFS\svcSQL,Auto,"sc \\CFSBCKXCPSQL03.adcfs.capita.co.uk start ""SQLSERVERAGENT"""
CFSBCKXENWEB01,CFSBCKXENWEB01.adcfs.capita.co.uk,Online,Citrix Peer Resolution Service,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB01.adcfs.capita.co.uk start ""Citrix Peer Resolution Service"""
CFSBCKXENWEB01,CFSBCKXENWEB01.adcfs.capita.co.uk,Online,CitrixClusterService,NT AUTHORITY\NETWORK SERVICE,Disabled,
CFSBCKXENWEB01,CFSBCKXENWEB01.adcfs.capita.co.uk,Online,CitrixConfigurationReplication,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB01.adcfs.capita.co.uk start ""CitrixConfigurationReplication"""
CFSBCKXENWEB01,CFSBCKXENWEB01.adcfs.capita.co.uk,Online,CitrixCredentialWallet,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB01.adcfs.capita.co.uk start ""CitrixCredentialWallet"""
CFSBCKXENWEB01,CFSBCKXENWEB01.adcfs.capita.co.uk,Online,CitrixDefaultDomainService,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB01.adcfs.capita.co.uk start ""CitrixDefaultDomainService"""
CFSBCKXENWEB01,CFSBCKXENWEB01.adcfs.capita.co.uk,Online,CitrixPrivilegedService,NT AUTHORITY\SYSTEM,Auto,"sc \\CFSBCKXENWEB01.adcfs.capita.co.uk start ""CitrixPrivilegedService"""
CFSBCKXENWEB01,CFSBCKXENWEB01.adcfs.capita.co.uk,Online,CitrixSubscriptionsStore,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB01.adcfs.capita.co.uk start ""CitrixSubscriptionsStore"""
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,ADManager Plus,ADCFS\cfsroot,Auto,"sc \\CFSBCKXENWEB02.adcfs.capita.co.uk start ""ADManager Plus"""
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,Citrix Peer Resolution Service,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB02.adcfs.capita.co.uk start ""Citrix Peer Resolution Service"""
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,CitrixClusterService,NT AUTHORITY\NETWORK SERVICE,Disabled,
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,CitrixConfigurationReplication,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB02.adcfs.capita.co.uk start ""CitrixConfigurationReplication"""
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,CitrixCredentialWallet,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB02.adcfs.capita.co.uk start ""CitrixCredentialWallet"""
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,CitrixDefaultDomainService,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB02.adcfs.capita.co.uk start ""CitrixDefaultDomainService"""
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,CitrixPrivilegedService,NT AUTHORITY\SYSTEM,Auto,"sc \\CFSBCKXENWEB02.adcfs.capita.co.uk start ""CitrixPrivilegedService"""
CFSBCKXENWEB02,CFSBCKXENWEB02.adcfs.capita.co.uk,Online,CitrixSubscriptionsStore,NT AUTHORITY\NETWORK SERVICE,Auto,"sc \\CFSBCKXENWEB02.adcfs.capita.co.uk start ""CitrixSubscriptionsStore"""
CFSBDLITIDC01,CFSBDLITIDC01.adcfs.capita.co.uk,Online,ADManager Plus,ADCFS\cfsroot,Auto,"sc \\CFSBDLITIDC01.adcfs.capita.co.uk start ""ADManager Plus"""
